Codigo;Descripci�n;"Cod SubRubro";SubRubro;"Cod Rubro";Rubro;"Cod Marca";Marca;"Cod Provedor";Proveedor;Temporada;"Fecha Alta";"Fecha Modificado";"Precio Costo";"Precio Venta";"Utilidad 1";"Utilidad 2";Cantidad;"Stock Min";Vencimiento;Reponer;imagenes
"Cod: 934";"SET RELOJ HOMBRE + LLAVERO + BOLIG. SE-0035";13;"RELOJES QUEEN";6;RELOJES;1;"Sin Especificar";0;;0;17-04-2012;08-08-2024;2074;3,173.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 935";"SET RELOS DAMA + BIJOU SE-0037";13;"RELOJES QUEEN";6;RELOJES;1;"Sin Especificar";;;0;17-04-2012;05-12-2017;2176;3,351.00;54;54;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 36412";"SET SALERO-PIMENTERO C/SOPORTE METAL NEGRO GLANZ 85030";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;07-08-2025;07-08-2025;5974;9,650.00;62;62;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_11.jpg
"Cod: 7357";"SET SALERO-PIMENTERO CUAD.VID.92120";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;02-07-2021;11-03-2026;3767;6,856.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1625235549_Screenshot_1019.jpg
"Cod: 5462";"SET SCUNCY LISO-PRINT ENGOMADO X2U 13925-";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;12-04-2018;27-03-2025;132;337.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523536658_13925.jpg
"Cod: 5253";"SET TABLA+ 2 CUCHILLOS 35X23 1253-";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;08-02-2018;12-09-2025;863;1,571.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1518127350_Screenshot_5.jpg
"Cod: 5487";"SET TIC TAC ACRILICO FLORES X2U 13815";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;31-07-2025;110;280.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523647624_13815.jpg
"Cod: 5484";"SET TIC TAC ACRILICO LISO 13813";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;08-11-2025;110;280.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523632196_13813.jpg
"Cod: 4913";"SET TIC TAC CUADRILLE X2U-";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;06-10-2017;09-09-2025;92;175.00;90;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5535";"SET TIC TAC INFANTIL BEBE MOÑO 14043-";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;07-04-2025;152;388.00;155;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523707178_14043.jpg
"Cod: 5544";"SET TIC TAC INFANTIL CORAZON 14016";77;PELO-ELASTICOS;7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;92;235.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523706436_14016.jpg
"Cod: 5545";"SET TIC TAC INFANTIL CORAZON 14017";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;101;184.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523706400_14017.jpg
"Cod: 5467";"SET TIC TAC INFANTIL FLOR X2U 13997";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";;;0;12-04-2018;07-07-2021;185;472.00;155;155;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1523537396_13997.jpg
"Cod: 5482";"SET TIC TAC INFANTIL MARIPOSA X2U 14013";78;PELO-HEBILLAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;06-04-2026;92;235.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523630891_14013.jpg
"Cod: 5407";"SET TIC TAC INFANTIL MOÑO LISO 10462";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;17-09-2025;152;388.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523443198_10462.jpg
"Cod: 5481";"SET TIC TAC INFANTIL SILICONA ESTAMPADO 14014-";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;13-04-2018;06-04-2026;110;280.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523629007_14014.jpg
"Cod: 5516";"SET TIC TAC MARIPOSA X2U 12960-";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;14-04-2018;06-04-2026;110;280.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523912788_12960.jpg
"Cod: 4739";"SET TICTAC INF MARIPOSA 12960";82;"PELO-TIC TAC";7;ACCESORIOS;1;"Sin Especificar";0;;0;28-07-2017;08-09-2025;74;200.00;170;143;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4739.JPG
"Cod: 6031";"SET UNICORNIO TIJERA -CINTAS 18220";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;06-02-2019;30-03-2026;589;1,190.00;102;102;0;0;0000-00-00;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4737";"SET VINCHA LISA-FLORES X2 12970-";83;PELO-VINCHAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;28-07-2017;08-09-2025;110;296.00;169;142;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/4737.JPG
"Cod: 5422";"SET VINCHA RIGIDA CORDON Y GOMITAS 3U 10514-";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;05-02-2025;173;441.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523453413_10514.jpg
"Cod: 32467";"SET VINO 5PZA C/SACACORCHO ELECTRICO 23802 23822";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;19-02-2025;13-03-2026;27256;44,999.00;65;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_968.jpg
"Cod: 1993";"SET X 12 ELASTICOS + 4 TIC TAX";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;12-02-2014;05-12-2017;101;173.00;71;71;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2082";"SET X 12 ELASTICOS 37200075";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-05-2014;24-06-2025;101;167.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1678";"SET X 3 DE VALIJAS 008";58;VALIJAS;1;MARROQUINERIA;1;"Sin Especificar";;;0;07-06-2013;05-12-2017;2087;3,130.00;50;50;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 37371";"SET X12 SORBETES REUTILIZABLES CLASICO 66010";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;05-12-2025;05-12-2025;1750;2,999.00;70;30;2;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_541.jpg
"Cod: 37450";"SET X2 CUAD.BASE ANTIAD.SILICONA AIR FRYER HUDSON 21950";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;06-12-2025;16-04-2026;4925;8,399.00;70;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Gemini_Generated_Image_1sb4zd1sb4zd1sb4.png
"Cod: 38816";"SET X2 PLATOS P/ASADO 26C BAMBOO HUDSON 21649";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;16-04-2026;16-04-2026;12282;20,250.00;65;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/21649-510x510.jpg
"Cod: 32627";"SET X3 CANASTO RED.SEAGRASS SOGA ALG.CRUDO B/BEIGE 24140";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;12-03-2025;13-03-2026;22543;37,195.00;65;30;3;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1035.jpg
"Cod: 37455";"SET X3 CANASTO RED.YUTE 3 COLOR ASAS SOGA 243049 ";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;06-12-2025;28-01-2026;42434;72,150.00;70;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Gemini_Generated_Image_vezqqivezqqivezq.png
"Cod: 37454";"SET X3 CANASTO RED.YUTE ASAS CUERO 243047 ";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;06-12-2025;06-12-2025;42434;72,150.00;70;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Gemini_Generated_Image_lu84hblu84hblu84.png
"Cod: 37453";"SET X3 CANASTOS ALTOS SEAGRASS ALG.BEIGE-CRUDO 24248";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;06-12-2025;04-04-2026;26567;43,800.00;65;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Gemini_Generated_Image_d97ixtd97ixtd97i.png
"Cod: 38703";"SET X3 CANASTOS YUTE Y ALGODON BORDE NEGRO A/YUTE 24342";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;04-04-2026;04-04-2026;95985;158,300.00;65;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/24342-510x510.jpg
"Cod: 38452";"SET X3 HERMETICOS RECT.TAPA CLIP GLANZ 98347";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;13-03-2026;27-03-2026;8236;13,599.00;65;30;17;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/98347-510x510.jpg
"Cod: 38218";"SET X3 MOCHILA DE CARRO 64030";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;11-02-2026;12-02-2026;44999;54,448.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/WhatsApp_Image_2026-02-12_at_09.30.11-removebg-preview.png
"Cod: 32365";"SET X4 CUCHARAS MEDICION TAZA-CUCHARA CAROL FUSION 75112";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;05-02-2025;05-02-2025;2024;3,339.60;65;65;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_918.jpg
"Cod: 36730";"SET X4 CUCHILLOS ACERO INOX 21474";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;10-09-2025;10-09-2025;63883.64;105,400.00;65;30;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_153.jpg
"Cod: 38614";"SET X5 HERMETICOS CUAD.TAPA CLIP GLANZ 98345";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;27-03-2026;27-03-2026;11555.5;19,650.00;70;30;16;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/98345.jpg
"Cod: 38453";"SET X5 HERMETICOS RECT.TAPA CLIP GLANZ 98337";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;13-03-2026;27-03-2026;10548.78;17,399.00;65;30;18;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/98337-510x510.jpg
"Cod: 38615";"SET X5 HERMETICOS RED.TAPA CLIP GLANZ";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";2;27-03-2026;27-03-2026;10074.46;17,150.00;70;30;14;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/98345.jpg
"Cod: 37452";"SET YERBA + AZUCAR CORDURA 61253/61276/61278";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;06-12-2025;31-01-2026;5640;9,599.00;70;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Gemini_Generated_Image_6h6q246h6q246h6q.png
"Cod: 38704";"SET YERBA + AZUCAR PICO VERTEDOR CORDURA NEGRO 63252";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;04-04-2026;04-04-2026;7304;12,100.00;65;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/63252-510x510.jpg
"Cod: 37451";"SET YERBA+AZUCAR C/ECO-CUERO CORDURA VERDE/NEGRO 71254/71252";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;06-12-2025;06-12-2025;4936;8,390.00;70;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Gemini_Generated_Image_glwop7glwop7glwo.png
"Cod: 8144";"SET YERBERA + AZUCARERA C/VERT.BRONCE 74002";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;13-05-2022;11-07-2022;6602;11,355.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_112.png
"Cod: 8143";"SET YERBERA +A AZUCARERA C/V.TRENZA PASTEL 74084";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;13-05-2022;22-11-2022;9739;16,751.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_111.png
"Cod: 8142";"SET YERBERA +AZUCARERA C/V.TRENZA PLATEADO T/COBRE 51027";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;13-05-2022;11-07-2022;6611;11,371.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_110.png
"Cod: 5424";"SETX3 PULSERAS  11590-";68;INFANTIL-BIJOU;7;ACCESORIOS;1;"Sin Especificar";0;;0;11-04-2018;06-04-2026;110;248.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523455676_11590.jpg
"Cod: 6731";"SEXUALITY TOTOGAMES 2012";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;21-04-2020;03-02-2025;1567;1,896.00;21;21;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1587498839_Screenshot_134.jpg
"Cod: 1298";"SHALINA LISA C/ POMPONES";36;PASHMINA-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;13-10-2012;28-01-2025;282;431.00;53;53;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 32060";"SHOPHIE BIJOUX PARA ARMAR EN CAJA 6198";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";0;31-12-2024;27-12-2025;3464.23;5,890.00;70;30;4;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_820.jpg
"Cod: 32044";"SHOPHIE BIJOUX PARA ARMAR EN CAJA 6199";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";0;31-12-2024;27-12-2025;3769;6,400.00;70;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_819.jpg
"Cod: 32061";"SHOPHIE MANDALAS BOLSO PVC  1714";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";0;31-12-2024;31-07-2025;9300;15,350.00;65;65;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_821.jpg
"Cod: 5107";"SHORT DAMA RUSTICO 1018";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;13-12-2017;07-07-2021;1528;2,582.00;69;69;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1513204204_20171207_112725.jpg
"Cod: 5051";"SHORT DAMA RUSTICO 1018.";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;27-11-2017;19-07-2021;1528;2,582.00;69;52;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/1513724123_20171207_112725.jpg
"Cod: 4969";"SHORT DAMA RUSTICO 1689";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;04-11-2017;10-05-2018;1092;1,845.00;69;52;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7070";"SHORT DE BAÑO  BROOKLYN LERO ";96;BUFANDAS-HOMBRE;10;TEXTIL;1;"Sin Especificar";0;;0;06-01-2021;31-01-2025;21514;31,195.00;45;45;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4241";"SHORT FLUOR";100;"LINEA CLASICA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;11-01-2017;04-02-2025;5746;11,492.00;100;100;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5033";"SHORT HOMBRE FUTBOL 115.";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;27-11-2017;31-01-2025;535;904.00;69;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/1513724332_20171207_112842.jpg
"Cod: 4968";"SHORT HOMBRE PLAYA LADO ESCURO 1633.";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;04-11-2017;19-07-2021;2129;3,598.00;69;69;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/1513173591_4968.jpg
"Cod: 2133";"SHORT LIBERTY 8-12   657";112;"LINEA LIBERTY KIDS";11;HOGAR/JARDIN;1;"Sin Especificar";;;0;29-07-2014;05-12-2017;1492;2,148.00;44;44;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2124";"SHORT RAYAS/ CORAZON T14-18 3002";103;"LINEA RAYAS NEGRAS Y CORAZON TEENS";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;29-07-2014;04-02-2025;1877;2,703.00;44;44;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7071";"SHORTS DE BAÑO 2";59;TOALLAS;10;TEXTIL;1;"Sin Especificar";0;;0;06-01-2021;31-01-2025;14107;21,160.00;50;50;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 32418";"SILICONA LIQUIDA EZCO X250 ML";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;11-02-2025;06-02-2026;3799;4,596.79;21;21;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-11 152647.png"
"Cod: 32419";"SILICONA LIQUIDA EZCO X30ML ";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;11-02-2025;09-02-2026;679;821.59;21;21;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-11 152856.png"
"Cod: 32340";"SILICONA LIQUIDA TRANSP CBX 100ML";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2025;09-02-2026;1399;1,692.79;21;21;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-05 151532.png"
"Cod: 38088";"SILICONA LIQUIDA X100 ML ALVARO ";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;09-02-2026;09-02-2026;1599;1,934.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/6040052-1-1.jpg.jpg
"Cod: 38089";"SILICONA LIQUIDA X250 ML ALVARO ";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;09-02-2026;13-03-2026;3399;4,112.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/x-10-unidades-2024-01-19t170355-769-5cd2ae01e6f24f43de17056947155415-1024-1024.jpg
"Cod: 32341";"SILICONA LIQUIDA X250 ML TRANSP";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2025;09-02-2026;4299;5,201.79;21;21;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-05 151653.png"
"Cod: 38090";"SILICONA LIQUIDA X30 ML CBX TARSPARENTE";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;09-02-2026;09-02-2026;749;906.29;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/D_NQ_NP_2X_777746-MLA89063533599_072025-F.jpg
"Cod: 32342";"SILICONA LIQUIDA X30 ML TRANSP";331;ADHESIVO;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2025;09-02-2026;749;906.29;21;21;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-05 151759.png"
"Cod: 7235";"SILLA GAMER ";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;07-05-2021;14-07-2021;352729;458,548.00;30;30;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1620421124_Screenshot_848.jpg
"Cod: 5359";"SILLA HARMONY -";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;27-03-2018;01-12-2025;3826;6,122.00;60;60;0;0;0000-00-00;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6960";"SILLAS PLEGABLES BLANCAS REFORZADAS";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;22-09-2020;29-09-2025;17381;34,762.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1600786056_Screenshot_553.jpg
"Cod: 7028";"SILLON 50X75X80 PLEGABLE 50684";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;16-12-2020;04-02-2025;123186;224,199.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1626361773_Screenshot_23.jpg
"Cod: 5879";"SILLON INFANTIL 60X55X23 92093";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;11-12-2018;30-03-2026;2707;4,927.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7816";"SILLON PINT.APOYABRAZO MAD.DESCANSAR 10002 91002-";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";0;;0;16-12-2021;01-12-2025;416347;799,386.00;92;92;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1311.jpg
"Cod: 5360";"SILLON PLÁSTICO INFANTIL C/ APOYO ";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;27-03-2018;17-09-2025;526;957.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1522193822_producto_302.jpg
"Cod: 6994";"SILLON S/RATAN ALEJO 78X60C";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;29-10-2020;20-07-2022;65563;98,344.00;50;50;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1603975661_Screenshot_597.jpg
"Cod: 8356";"SIRENAS PALETA MAGICA DE COLORES 2580";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;10-08-2022;17-04-2023;779;1,558.00;100;100;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/sirena.png
"Cod: 7629";"SIRENAS PARA COLOREAR 2668";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;04-10-2021;01-02-2025;539;1,078.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1154.jpg
"Cod: 37311";"SLIME AVENGERS EN TARRO";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";0;13-11-2025;11-03-2026;2698.75;4,500.00;65;65;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_67.png
"Cod: 7709";"SLIME CON BRILLO 9136";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";83;"REYSA EDICIONES SRL";0;22-10-2021;03-12-2025;1275;2,199.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_444.jpg
"Cod: 37298";"SLIME MAGICO ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";0;13-11-2025;13-11-2025;4704;7,750.00;65;65;9;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6045";"SLIP VARON ";100;"LINEA CLASICA";11;HOGAR/JARDIN;1;"Sin Especificar";;;0;22-02-2019;14-07-2021;3004;5,467.00;82;82;0;;;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2870";"SLUGTERRA EN BLISTER X 3";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;05-06-2015;05-12-2017;334;498.00;49;49;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2844";"SLUGTERRA X 4 EN BLISTER";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;04-06-2015;05-12-2017;432;644.00;49;49;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 30683";"SO CUTE AGUACATE 3815";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";88;"GUADAL SA";0;05-08-2024;31-07-2025;849.75;1,699.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4643";"SOBRE 14X8 PELLIZCO 420934";70;CARTERAS;1;MARROQUINERIA;1;"Sin Especificar";0;;0;08-07-2017;01-02-2025;91;177.00;94;94;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4654";"SOBRE 14X8 PELLIZCO CIRCULO 10949";15;"BILLETERAS DAMA";1;MARROQUINERIA;1;"Sin Especificar";0;;0;08-07-2017;01-02-2025;82;155.00;89;70;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3964";"SOBRE BORDADO CON MANIJA 12541";15;"BILLETERAS DAMA";1;MARROQUINERIA;1;"Sin Especificar";0;;0;16-09-2016;01-02-2025;119;224.00;88;70;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/3964.JPG
